,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Description,T.8Nve.Sp.OT1#3,T.8Nve.Sp.OT1#4,T.8Nve.Sp.OT1#5,T.8Eff.Sp.OT1.d5.VSVOva#1,T.8Eff.Sp.OT1.d5.VSVOva#2,T.8Eff.Sp.OT1.d5.VSVOva#4,T.8Eff.Sp.OT1.d6.VSVOva#1,T.8Eff.Sp.OT1.d6.VSVOva#3,T.8Eff.Sp.OT1.d6.VSVOva#4,T.8Eff.Sp.OT1.d8.VSVOva#2,T.8Eff.Sp.OT1.d8.VSVOva#3,T.8Eff.Sp.OT1.d8.VSVOva#4,T.8Eff.Sp.OT1.d15.VSVOva#3,T.8Eff.Sp.OT1.d15.VSVOva#4,T.8Mem.Sp.OT1.d45.VSVOva#1,T.8Mem.Sp.OT1.d45.VSVOva#2,T.8Mem.Sp.OT1.d45.VSVOva#3,T.8Mem.Sp.OT1.d106.VSVOva#2,T.8Mem.Sp.OT1.d106.VSVOva#3,T.8Eff.Sp.OT1.12hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#2,T.8Eff.Sp.OT1.48hr.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#2,T.8Eff.Sp.OT1.d6.LisOva#3,T.8Eff.Sp.OT1.d8.LisOva#1,T.8Eff.Sp.OT1.d8.LisOva#2,T.8Eff.Sp.OT1.d8.LisOva#3,T.8Eff.Sp.OT1.d10.LisOva#1,T.8Eff.Sp.OT1.d10.LisOva#2,T.8Eff.Sp.OT1.d10.LisOva#3,T.8Eff.Sp.OT1.d15.LisOva#1,T.8Eff.Sp.OT1.d15.LisOva#2,T.8Eff.Sp.OT1.d15.LisOva#3,T.8Mem.Sp.OT1.d45.LisOva#1,T.8Mem.Sp.OT1.d45.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#1,T.8Mem.Sp.OT1.d100.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#4,T.8Eff.Sp.tet.d8.LisOva#1,T.8Eff.Sp.tet.d8.LisOva#2,T.8Eff.Sp.tet.d45.LisOva#1,T.8Eff.Sp.tet.d45.LisOva#2
,10439881,5330426P16Rik,102.1913,108.3794,88.7107,225.6493,184.1514,232.4736,97.3984,150.5957,170.9343,150.965,93.0759,146.8369,113.8759,199.8504,178.0571,171.5896,191.0917,107.2204,129.7061,46.4501,47.2345,37.8416,47.7452,256.5752,184.5821,278.1068,205.5093,214.3086,144.9341,211.5033,178.0749,191.8689,200.1071,140.6812,215.7954,143.7009,184.4069,171.959,143.7386,170.5276,157.4919,169.283,165.9629,155.5289
,10441003,Runx1,254.1839,272.4206,356.1797,212.4028,216.7448,264.6756,257.8257,376.1244,310.5574,407.9992,472.2614,333.7905,292.5513,359.8614,402.2995,445.869,304.2769,274.6751,259.7333,108.1857,129.5705,109.0906,76.9588,355.2582,329.8845,410.4332,453.2645,463.3841,537.5437,535.3904,523.602,519.8428,472.2749,344.7784,582.4858,337.6008,407.9425,343.6675,425.5525,396.774,450.6,441.1956,440.0387,327.0879
,10443063,Phf1,519.7531,492.9209,589.3715,265.8763,215.6576,268.3438,331.3799,434.0527,398.577,823.3461,870.1426,743.3388,735.2713,928.4379,1037.0649,1087.4029,963.665,835.0479,723.7438,216.0484,229.2153,207.4484,145.6219,360.8903,359.1169,348.2228,645.3051,667.9147,474.6205,707.506,825.8633,719.5412,875.3285,667.2193,849.013,804.4725,597.7333,864.1903,810.7609,609.692,371.7859,304.0879,627.6683,462.5043
,10443535,Tbc1d22b,487.8939,540.7473,671.6844,647.1376,527.5211,727.5832,611.5617,1064.6213,737.1498,1173.1027,952.5033,875.7898,721.1978,829.974,1218.3995,1061.2634,810.1796,658.0176,575.7547,241.0151,349.4738,280.305,280.6304,866.0008,709.8994,706.4204,916.6445,852.471,651.1902,909.7676,796.4488,787.6909,949.7997,726.0564,811.0155,675.4981,574.85,791.757,1046.2276,887.2681,617.1702,603.6681,683.3998,524.6805
,10444932,2310014H01Rik,488.9112,498.9533,582.1848,572.6018,559.256,631.1199,541.584,746.8333,602.6872,629.0822,714.0731,621.8645,299.7461,561.8863,643.5398,666.666,595.6409,402.4216,401.4837,199.4728,229.759,235.9961,227.0416,769.2058,665.4908,563.7137,734.294,702.8074,477.1598,655.6192,621.7194,574.1076,587.2237,472.2343,561.679,645.1238,509.145,569.1131,672.8131,738.639,606.3116,517.8347,490.5539,356.447
,10445909,Kat2b,181.7247,199.7177,211.6775,174.6527,157.9116,194.0083,133.2288,193.5044,198.4539,251.8338,218.6092,248.3871,115.6988,267.1954,224.8108,224.6692,225.2431,189.6846,132.9266,71.2809,93.2747,85.7676,94.7083,222.9047,194.3202,216.6402,295.3545,221.3461,195.6166,287.9371,218.4033,265.476,247.6567,176.0669,208.6199,223.6944,166.0071,196.299,162.5262,166.1142,160.5567,184.1016,194.9643,182.4192
,10446376,Man2a1,506.6696,652.6511,590.024,816.4877,745.0143,819.9656,543.6005,937.9842,917.1058,1097.167,953.7546,1104.367,484.2384,1016.1927,1135.0555,956.8558,946.7745,815.7734,662.3563,273.258,358.8023,315.3105,360.2325,1017.2264,834.1349,864.5422,1056.038,1083.4108,642.039,1094.8703,952.2225,770.0977,958.2763,533.9251,785.7905,829.5747,904.9656,955.375,977.7675,844.1946,769.0111,846.2277,824.5122,616.5345
,10446756,Ypel5,242.5835,254.8835,317.9459,210.1706,164.5544,212.676,191.5961,244.3537,245.5318,261.452,225.5554,272.4565,190.735,224.6623,189.9127,211.2963,224.0249,204.9837,186.7118,77.6339,105.7858,92.719,64.7335,254.4939,240.5663,316.3262,261.1875,363.5294,305.8967,260.959,307.8852,273.9478,236.1517,184.3309,265.5041,240.2558,262.5761,191.8515,268.2922,265.4537,369.6575,362.223,287.267,234.3959
,10446777,Ehd3,797.0766,715.3762,872.4499,808.9247,667.5696,850.9098,680.4391,951.7745,918.2134,1007.5188,1182.153,1236.2218,807.3045,1378.9612,1548.7602,1316.4702,1293.2661,1235.3028,881.9305,291.3282,352.6153,374.9398,545.1558,743.1325,792.882,675.9144,919.7923,939.0606,595.18,973.0889,1010.2518,818.9223,928.3496,614.6557,946.1314,857.3809,1142.0006,1323.5074,1650.4835,1269.9034,720.9833,776.4391,939.8958,691.8785
,10447361,Ttc7,735.4351,700.9691,802.0056,917.3119,888.7309,933.6545,653.2528,975.9614,765.1579,980.5709,969.059,818.0263,531.8752,760.1834,942.5706,903.4874,819.2103,649.3831,577.0331,217.6197,337.7002,314.6547,526.4423,1187.1931,1129.4914,967.8714,1117.5542,1076.2506,875.5872,1124.04,1069.9975,870.8976,1058.426,787.7101,915.1049,797.3422,727.013,768.6584,770.2143,762.4889,642.4589,768.8698,694.4935,486.3425
,10451481,BC032203,277.1461,249.5567,288.143,365.2538,344.6273,487.2629,294.751,472.7259,356.259,556.2765,489.5823,442.2994,203.9512,430.0185,499.9454,502.4591,351.4676,329.4776,253.3628,115.9465,138.2509,132.1564,143.166,554.87,469.0625,598.1199,605.9121,566.9316,477.3781,615.2057,578.865,526.7319,463.0981,335.6476,617.1514,398.0923,422.3437,413.1313,433.7011,341.7164,346.2739,378.7271,404.3653,300.33
,10452269,Dennd1c,1085.5621,1091.2525,1571.0596,1051.5561,811.2107,1164.6674,1124.0734,1713.2742,1241.4563,2476.5492,1586.5084,1767.0212,1098.9686,1521.2385,1713.9811,1653.89,1564.5719,1132.845,1350.7569,343.6489,442.5503,318.8905,273.8575,1005.2357,921.0432,1104.9154,1821.1682,1494.1693,1115.3424,1689.1829,1324.8659,1530.8672,1194.995,996.4215,1243.711,1073.8266,773.7886,1268.348,1924.0114,1275.9652,1035.5031,1051.4122,1101.7836,804.3667
,10453049,Cdc42ep3,166.761,132.9485,147.9241,214.4001,194.9438,221.7957,196.0632,213.9008,289.7566,282.3891,267.4645,386.2866,143.9113,318.4871,356.0048,362.263,390.0294,350.3574,266.7732,43.4738,53.4508,51.4892,58.4937,300.0695,239.1155,285.4203,363.0515,349.0847,222.9006,400.6751,267.8336,199.8097,375.9124,279.6709,289.4698,272.1611,528.3709,337.5638,366.1323,401.1014,387.8071,414.9513,543.9588,416.3199
,10453736,Unkl,302.4576,378.1407,369.0069,331.3279,394.3052,432.7403,238.4494,385.0506,362.0755,457.3553,370.5591,400.0502,248.1616,381.7001,491.2915,417.237,297.0051,344.6198,334.5579,143.5191,172.3507,134.0349,252.3536,538.8924,404.4647,564.9634,513.4618,554.9613,442.6685,636.4191,470.1316,464.3945,367.7355,320.9147,544.806,341.7884,580.8908,411.7299,500.4695,504.2668,441.4756,499.1265,505.0238,314.9166
,10454198,Rnf125,785.7692,832.997,599.0767,1070.9422,837.5024,1114.1163,839.3247,893.9223,1205.459,1008.561,805.4686,982.1972,481.9946,1033.4557,962.0063,932.1991,909.6323,881.6064,1100.2268,310.4767,326.5785,401.259,463.5529,959.7109,937.1413,1290.228,898.2333,1016.4796,865.1076,979.746,873.23,1069.3901,946.3303,724.13,1028.5371,1047.0288,659.3216,1005.6132,767.1295,859.9823,880.9644,989.6517,973.6075,718.4494
,10457640,S100a11,1208.8112,1131.1083,1673.483,4547.8728,3957.555,5079.7847,4329.9893,4201.1724,4421.038,2950.8319,3121.3595,3045.5395,2599.2724,2788.3135,2595.773,2603.0844,2639.9587,2072.725,1977.998,701.135,623.3375,645.1916,510.9063,4816.6241,4337.343,4147.6044,3002.3671,3038.3608,2791.9617,2826.5296,2480.3633,2781.982,2683.807,2673.4592,2563.3155,2582.6727,1896.6759,2023.0818,2521.8375,2513.8302,2873.5527,2944.6374,1792.4336,1638.2376
,10460157,Cpt1a,432.3769,430.6448,564.5162,736.4748,697.2,890.1749,292.239,479.2585,690.762,400.3513,374.4125,435.1076,193.8602,361.2054,411.9651,289.0984,341.6344,283.46,273.9219,127.2473,201.9022,148.6934,178.1399,733.2977,635.2716,706.1435,508.8701,542.1474,408.017,373.3431,457.783,585.9499,384.4151,361.2173,443.3054,378.673,442.331,333.8682,364.6475,477.0472,511.5223,665.438,405.2993,303.9823
,10460696,Slc25a45,572.2575,501.7962,530.3883,452.0786,387.8128,442.4275,423.7355,635.8598,558.1429,498.0099,636.2479,530.9419,331.7737,478.2335,454.0715,465.5794,410.6375,465.3222,464.373,184.1152,219.5403,167.4928,159.3316,682.4355,612.6158,676.5787,744.2912,929.0666,700.055,731.5132,632.0709,491.9453,441.7121,373.646,480.7076,517.0275,483.4267,519.2209,420.5165,376.6616,543.6687,574.3335,369.5178,209.5481
,10460968,Rasgrp2,1296.3388,1276.9322,1322.7657,1959.8846,1917.2938,1946.1238,820.3879,1555.93,1473.9216,1672.4678,1422.5486,1233.9072,653.1172,1255.447,1423.1675,1296.8848,1190.9794,845.9263,707.9022,311.8206,422.8443,316.0967,702.6736,1856.3187,1585.3867,1822.1556,1588.1873,1752.0636,1197.7843,1595.0376,1417.6081,1311.1309,1245.8743,721.0253,1303.9638,862.2142,1055.7113,914.6864,1088.4997,787.7044,1221.9194,1391.6247,1062.2952,632.4433
,10461614,Ms4a6c,348.1632,434.1465,421.6112,365.086,237.8557,413.5296,275.4481,546.8185,371.809,830.0173,491.615,562.44,330.0533,606.1336,652.3462,965.1051,468.6552,459.1692,500.5677,174.5729,224.9419,121.0345,72.4677,380.6824,308.1739,564.6046,630.6361,653.3055,434.2404,687.5872,576.3419,699.6756,622.2457,506.1444,753.5388,545.5195,556.2269,666.5025,628.9197,495.6731,346.8856,303.7929,803.2249,594.8614
,10464647,Tbc1d10c,1334.5885,1209.3203,1401.423,1103.7817,969.3031,1229.2976,1175.2954,1365.2978,1262.4366,1914.0609,1474.1086,1661.8232,1039.2527,1494.8499,1466.928,1537.0079,1412.978,1148.3351,1218.7467,514.3818,678.3229,519.5364,668.1205,1361.0005,1284.2299,1434.8468,1675.7867,1664.1383,1381.2857,1565.5392,1492.4053,1444.3077,1413.0415,1126.6183,1551.0111,1136.4377,1347.0992,1387.9527,1386.0007,1198.5938,1189.9225,1229.8299,1128.3847,918.7987
,10464949,Pacs1,524.1966,515.237,684.6142,492.2124,398.843,511.8166,525.3403,795.3524,692.5786,932.7946,862.5837,772.249,491.1343,705.1956,806.6963,829.8275,789.9116,645.5179,571.7304,193.586,253.2053,265.4959,202.2939,742.1462,683.6221,600.1881,893.9643,861.1815,615.6271,1079.357,825.1752,652.3734,914.4917,637.959,681.4924,699.5461,557.2695,682.4707,931.7654,872.9599,540.634,595.0985,561.9405,446.755
,10468525,Gm10758,97.4273,90.1171,133.2608,143.3576,111.2099,176.3667,113.7725,162.7695,135.5155,225.9975,150.5456,185.9568,103.7568,185.3497,178.3918,237.8446,151.5683,131.4032,178.4953,76.434,83.4971,68.6877,56.4351,133.2461,124.618,224.1068,146.9897,143.7187,134.9756,155.1191,166.7255,295.5078,206.2009,176.4996,245.3262,145.566,137.8062,167.5847,188.7913,127.7952,134.2144,145.4691,142.9085,189.4476
,10468527,5830416P10Rik,108.2702,84.705,137.6351,165.4024,139.9385,260.4758,139.3904,474.3702,215.6381,580.3918,263.4495,324.8466,234.0395,401.6807,501.3542,440.5206,333.9,250.5266,301.2894,68.6089,67.4401,43.2937,53.7836,224.5842,190.2435,404.7702,376.3659,280.5638,251.2329,352.5195,297.0892,494.2786,248.6318,217.4168,454.5282,176.9857,154.1987,309.4445,210.7405,124.7473,191.0912,201.2264,261.8784,181.7629
,10468898,Lax1,945.5243,865.4708,755.469,932.2114,788.5411,1044.1694,937.9432,1485.2789,1471.5909,1762.961,1707.447,1905.9349,861.7123,1533.8007,1428.5041,1286.9936,1180.4655,1255.1018,1027.0085,529.2319,602.7885,480.7158,478.6671,965.3456,1103.7554,1426.3546,1520.5749,1736.6538,1295.2758,1441.2796,1456.82,1595.2569,1127.364,1031.9129,1576.6371,1034.8831,1096.9937,1341.3403,1129.994,1063.1361,1305.0279,1453.8012,1228.3334,996.8833
,10469695,Apbb1ip,472.1385,477.9351,596.7593,663.2558,561.8068,751.551,594.999,1000.8033,852.0767,921.9515,985.5734,851.745,524.1075,786.0571,814.3941,839.3868,702.2608,592.9475,563.3765,262.8725,283.0838,326.2324,276.9855,932.0223,757.4046,949.9385,1010.7147,1168.0413,980.5948,953.8643,945.7249,846.1567,689.5421,536.9023,859.6152,624.771,587.9446,687.459,739.2853,703.8209,764.6619,780.6489,650.3101,553.5837
,10470050,Abca2,505.8129,435.2416,647.1077,559.3204,560.2162,604.426,512.432,862.8169,597.6642,1038.218,834.1531,771.1063,543.4284,685.2241,929.8789,851.5671,747.9286,581.1343,503.8817,195.4753,235.4059,190.8209,247.1881,785.5797,595.2535,596.0891,760.7927,640.3796,560.7597,847.0751,668.8726,534.7569,735.074,521.1237,659.7903,666.6166,495.7747,640.9022,790.132,637.5635,410.2257,464.3512,480.2289,343.3056
,10471298,Bat2l,799.5389,806.2176,936.6316,1135.8969,1008.2597,1142.9514,1250.3832,1790.0382,1372.6269,2043.3739,1465.8724,1360.2252,1020.7047,1274.7866,1819.682,1525.4063,1185.5791,1103.5971,955.2241,393.7184,420.2436,364.3514,427.9704,1416.5646,1140.9465,1130.2398,1723.4268,1608.2092,1146.9499,1839.5214,1260.3462,1229.2001,1315.1099,1104.6795,1213.3143,991.2617,953.5365,1040.294,1199.1208,936.5183,811.8727,997.7588,903.1089,680.4589
,10471505,Sh2d3c,672.9813,622.2622,662.3879,621.6553,548.3544,649.6553,828.2946,1107.179,941.2637,1307.4863,1383.9627,1071.503,802.0571,978.4568,1223.6645,1147.9412,921.5633,826.7444,735.5766,200.0106,230.928,222.2291,196.5127,1123.3759,893.572,794.2217,1204.156,1135.2116,750.7724,1139.7728,1160.9916,835.8399,958.1844,716.3287,860.4071,863.8596,904.8466,937.2906,968.4986,842.1735,742.4647,774.2967,660.0412,520.0803
,10474006,Phf21a,411.5498,405.6351,487.0175,283.9712,244.6983,309.6874,443.1747,732.7972,607.0876,1033.3341,1011.5917,837.5129,538.1726,648.9707,810.0388,731.5678,680.3217,549.844,624.8565,179.3037,193.5096,202.992,124.8492,469.1896,489.6247,532.9867,952.5279,914.0977,770.2143,1142.431,924.321,937.7659,813.0832,638.6527,812.6023,622.5502,506.0015,669.7084,649.0303,513.4917,535.6194,548.9372,564.6804,468.5409
,10474545,Slc12a6,697.698,627.7629,792.0899,475.6932,332.3774,468.2957,375.3919,610.8369,564.6195,788.8492,641.6503,784.9905,277.175,591.8268,700.938,745.1803,649.9895,408.7767,468.3817,183.0348,261.2916,196.3378,159.9389,551.6534,518.7968,653.5336,755.6203,772.778,575.9435,769.1708,653.8002,686.7014,657.2829,508.3504,804.9704,514.5413,582.9114,676.3435,716.3884,535.8978,559.0365,649.6235,699.6891,422.8583
,10477649,Acss2,398.0889,374.6997,465.5077,291.8104,283.483,305.9889,235.9985,400.283,371.867,445.4071,440.2557,363.2337,216.195,289.9727,481.5274,412.9303,419.9432,413.7292,260.8845,129.0979,175.6921,166.5725,108.8663,576.2204,599.47,530.3631,630.9559,658.7496,379.9782,645.614,603.734,367.7513,442.0346,251.9472,429.0241,340.1372,654.5154,487.7298,549.8084,412.3951,560.878,680.2529,425.4054,258.482
,10478594,Ctsa,978.3714,1012.0679,1171.3731,944.0516,809.4537,1021.323,964.8537,1168.8686,1153.2692,1124.8219,1210.0568,1083.5247,710.5901,860.9743,936.6743,890.0172,939.3095,832.4988,655.0746,497.1885,490.419,486.1567,333.2257,1332.398,1295.2424,1336.0547,1430.0611,1633.0068,1351.3553,1459.4929,1411.8474,1032.5441,1178.0699,824.7738,1138.7064,1040.2122,1083.0878,1138.1473,1009.344,988.2723,1088.5493,1264.1469,819.3273,644.2408
,10479159,Zfp831,373.2079,351.736,554.1757,92.6575,115.8337,186.3139,226.4179,328.3531,285.1571,607.2971,546.4929,510.5238,271.6641,475.7919,700.6541,615.0231,522.0809,398.2362,413.8367,95.4732,127.3114,121.2713,58.8366,249.9114,222.5036,212.1562,478.8889,407.3616,380.8714,598.9808,477.3775,456.474,447.1615,293.0606,416.891,472.1057,323.0967,514.0181,637.4304,446.9591,266.5867,282.5868,465.2555,283.1753
,10479981,Gata3,358.5747,286.4043,427.4677,679.6555,527.7248,670.1384,495.854,789.2633,649.7395,720.3088,705.3779,651.5278,561.6137,700.4846,1026.7641,921.7565,811.8791,725.4504,563.4961,177.1916,225.3536,190.3185,153.8791,570.6501,500.5939,478.9643,666.5219,632.0053,581.6839,828.5098,711.1822,659.4406,780.3012,534.0306,673.3373,777.6976,659.731,773.3728,807.3509,765.3172,379.9194,483.7128,570.9682,388.0784
,10483698,Wipf1,724.4968,756.553,807.7673,1095.1345,986.7468,1132.3299,886.5259,1449.4811,1220.8576,1386.2151,1468.2891,1425.0032,979.5239,1229.0424,1360.5328,1359.738,1145.3891,981.4645,883.0161,347.6057,462.9185,376.9797,506.3622,1118.7576,1137.529,1155.001,1275.6363,1294.5251,1161.9982,1271.0187,1116.9701,1126.689,1181.6076,973.8721,1250.1667,1139.4963,838.8,1083.9903,1219.1761,1296.1126,899.2879,1026.5456,948.9186,786.5363
,10485828,Slc12a6,286.2975,322.9256,397.1046,183.8452,140.7133,305.5717,210.0984,296.9023,245.657,393.9389,397.5955,307.8807,159.3049,257.3564,318.3732,337.2638,334.8825,186.1701,273.6049,73.6736,91.4843,69.8238,45.7048,303.078,238.5776,336.7465,459.4422,458.471,554.1057,402.24,341.8702,762.4688,392.6115,268.6793,582.1224,279.2423,317.0063,341.5237,363.8248,326.7828,194.6355,161.009,222.2504,138.8526
,10487208,Atp8b4,810.8691,829.8676,871.8319,1274.3417,1199.3554,1312.7665,657.8328,1361.3739,1264.4394,1627.8615,1258.5055,1255.1084,815.8737,1507.7961,1760.3129,1538.4117,1204.3558,1286.1729,1619.9094,464.2938,462.894,411.0262,466.6751,1422.3098,1241.3529,1623.8859,1423.9448,1480.5413,1092.1971,1341.8511,1330.0106,1220.9061,1111.0612,952.6651,1452.0772,1408.7336,1123.436,1474.9605,1276.6807,1102.7928,1142.0851,1527.4042,1319.2335,1142.8426
,10489784,Prex1,838.6503,758.0167,863.9178,1680.1014,1421.6828,1520.2855,1349.7813,1687.8178,1728.6433,1990.0824,1540.1506,1515.821,805.0449,1069.745,1380.9269,1341.0797,1038.4815,905.3174,777.8333,283.3259,289.7254,248.7111,207.7249,1950.6342,1615.4662,1395.586,1664.8656,1699.3488,1133.5911,1606.6908,1299.7848,1075.3944,1250.8495,967.5944,1078.8049,874.0998,950.2104,933.9928,899.5245,831.638,907.1793,990.4901,632.7645,532.6574
,10489961,Nfatc2,308.6867,314.2882,364.4196,480.0166,416.5924,560.9544,481.5303,663.7493,529.6442,774.6202,681.9462,673.096,434.0309,627.9933,813.6263,699.0224,636.6265,545.1295,480.8121,182.9516,206.9476,174.5554,203.6343,656.8711,495.4562,439.4587,762.9866,599.6036,469.4555,688.0969,685.6541,580.4494,743.3712,422.0934,580.2192,519.6205,408.6194,591.7485,706.8468,672.4316,347.8917,359.7023,432.0643,312.3318
,10492815,Tmem154,156.7192,130.9542,162.3571,570.0654,465.7629,773.9564,405.2368,525.7148,548.5356,494.7866,491.6661,473.0463,316.5168,489.4781,481.2102,479.3539,517.7673,398.3626,349.1205,53.583,96.4823,74.693,275.6104,348.0559,379.1637,449.7028,328.1036,336.948,295.993,280.18,285.6447,313.2644,233.8796,227.5503,301.4002,355.1128,344.7505,348.2964,480.1623,391.8912,409.9004,412.2152,392.1407,294.558
,10493990,S100a11,1196.6771,1060.1086,1578.3337,4432.1222,3909.6769,5045.1922,4341.973,4324.4515,4245.0004,3079.0615,3097.027,2846.2541,2598.9494,2874.1853,2573.8119,2609.7557,2644.6852,2157.8237,2046.6575,702.9003,654.5171,716.5499,521.2705,4613.9428,4388.2125,4155.574,3063.2204,3072.1327,2816.1136,2816.5697,2506.1017,2818.2906,2691.3948,2663.7939,2636.8298,2560.2673,1855.0282,1960.3731,2426.2998,2447.6186,2867.3309,2896.6521,1890.5811,1574.2397
,10493995,S100a10,2412.611,2326.0774,2736.1969,5818.9539,5451.4636,5607.5896,5876.1272,5611.8059,5817.8386,3669.3495,4454.639,3987.3698,2812.9303,3146.7421,3113.3352,3066.6139,3243.1614,2684.0057,2430.1152,1500.0596,1659.0408,1757.4562,2260.1687,5885.9589,5839.2837,5437.4312,4455.6108,5393.8956,4207.9735,4685.3098,4228.2558,3476.1834,3663.3583,3685.6904,3710.4906,3113.788,4420.0824,2746.016,3881.3024,3871.4525,7776.6827,7365.4191,4401.7917,3410.5447
,10494428,Txnip,2693.9971,2580.0841,2743.2492,1249.3125,999.9219,1374.4337,1933.4959,2078.092,2421.8307,3595.1286,3287.5203,3250.8068,2227.4108,3271.5451,3866.2608,3718.6992,3330.0614,3988.4401,3397.7968,839.8075,1069.2042,935.2018,477.4703,1812.3401,2007.774,2134.6502,2759.6238,3717.2197,3099.0688,3418.9349,3886.9382,2951.6044,3456.5302,2673.6412,3642.6036,3591.0789,3360.3538,4198.2824,3861.7679,3753.1001,2700.1998,2734.0978,3362.0247,2519.9861
,10494509,Pias3,118.2121,103.8239,134.1094,227.2465,209.4895,261.5386,166.8426,257.2638,199.1891,260.9055,231.2498,241.1332,123.2511,196.3057,236.9356,206.0728,226.6504,149.185,153.0799,59.2554,68.5165,56.3844,65.8477,268.3752,228.211,235.2793,281.8676,265.5719,177.7363,248.6721,204.2342,135.8812,217.0884,182.4935,199.62,178.7379,169.5832,159.0129,183.1831,130.1041,163.8361,159.5404,164.1524,113.1456
,10494832,Sike1,793.8286,730.637,675.3521,771.7795,647.9295,722.1052,499.7148,740.8561,707.9125,837.3197,611.4663,659.1417,359.9578,548.3924,639.1844,627.6866,600.1048,423.3033,433.2549,285.4973,340.3014,254.0924,227.9014,1041.8101,898.639,1143.5318,996.7028,1257.7911,689.1985,1211.2332,841.587,723.6156,676.2009,532.6655,673.6899,373.5591,682.8601,677.0462,531.0114,455.7009,732.2742,769.8127,569.6107,364.9364
,10496338,Ppp3ca,322.6958,398.8034,378.056,516.2509,471.1701,457.0516,344.5624,488.2295,555.7036,535.241,478.8779,608.5634,298.3931,461.3553,478.1039,496.468,501.458,392.5661,434.643,160.0993,188.9303,182.4523,317.5313,648.1471,586.4699,586.2672,672.449,715.5072,528.0619,640.1819,619.6823,475.006,521.0883,439.3629,446.5512,475.768,500.2006,527.0461,482.2254,464.1828,586.6665,673.368,509.8857,437.3924
,10498802,Rapgef2,339.0355,305.8763,367.5909,260.3814,261.1167,254.7769,170.4552,301.6992,318.3417,395.8405,402.7932,380.329,256.2137,345.9996,413.4782,418.1731,398.2507,339.0758,318.2177,198.5591,167.4076,178.1176,118.1919,500.1275,465.7697,460.9529,636.3438,576.5877,448.3852,598.8981,574.6445,406.5416,501.983,358.9897,438.7128,499.2202,410.5339,475.6422,392.909,364.0002,315.0599,397.0752,352.2609,330.4257
,10499378,Sema4a,1118.1181,968.3687,1183.9313,912.1884,835.9349,886.5768,860.3366,1493.3724,1201.2494,1806.6428,1430.601,1438.4822,1167.9564,1643.8069,1778.5313,1827.4003,1684.6321,1539.1319,1222.7419,414.7191,399.0603,328.4013,315.9212,1723.9088,1388.406,1347.3209,1811.1568,1652.6004,1474.5219,1789.4491,1816.7493,1524.8518,1818.1093,1299.0736,1623.6186,1444.6429,1679.0533,1745.2194,2185.3056,1906.0874,1354.3798,1404.8799,1457.8373,1057.6014
,10499431,Syt11,244.5842,225.0554,243.2402,331.3054,331.8764,321.962,176.8168,379.888,329.2951,315.0968,316.2697,308.8659,192.8139,317.3636,269.7039,232.634,243.0213,219.3265,195.7085,106.7507,131.3258,113.7667,102.7125,386.9096,367.1041,410.3217,330.0012,391.7705,250.0332,359.3777,375.2425,215.2911,381.3405,266.5069,371.0238,233.1445,384.9549,270.4988,181.7906,164.7502,262.5865,276.6554,248.8587,164.7216
,10501586,S1pr1,3067.942,2976.4663,3223.5234,2310.6618,2046.8753,2181.703,1615.0519,2265.085,2502.7542,2858.6498,2508.6326,2877.263,1844.4978,3470.1063,3360.1894,3050.615,3087.2158,3325.8837,2918.9008,842.2804,863.0633,816.369,250.2033,2518.0445,2310.228,2446.192,2640.8925,2803.6651,1920.1209,3139.1173,2919.6187,2197.7222,3293.6522,2032.3653,2824.1353,3276.0356,2648.7704,3454.084,2854.8447,2528.0114,2223.2213,2441.3538,2657.6924,2108.0073
,10505749,Dennd4c,607.4308,622.8021,598.2701,663.547,579.5829,766.2092,626.4559,911.2446,1068.1601,1037.715,867.2834,1022.8972,553.7242,1071.5625,1300.8403,1207.2141,1193.5526,1191.6464,1184.3587,296.9879,301.7481,233.1183,194.6098,867.9487,702.3025,1036.799,895.8875,916.8639,612.5773,867.1682,793.3601,815.9757,777.8909,630.4494,1088.8149,893.4219,965.9022,1132.9588,1129.198,949.7036,813.1289,982.8623,985.5238,814.6132
,10507394,Hectd3,318.3202,297.9581,365.6995,352.4487,274.0435,367.9765,284.5154,351.1956,326.7646,411.0376,347.0329,357.9315,247.4552,320.0283,367.0194,380.4985,377.293,320.8956,219.1688,133.2832,158.2062,135.1213,162.8245,460.8752,405.5077,402.6864,453.7153,396.8595,315.5906,352.8562,348.6858,309.2993,308.0586,255.1108,302.7084,261.8074,328.5724,336.3777,357.6576,285.1563,298.4627,356.0351,243.5124,196.5601
