gs_name,ensembl_id,gene_symbol
Classical monocytes,ENSG00000164889.8,SLC4A2
Classical monocytes,ENSG00000213763.4,ACTBP2
Classical monocytes,ENSG00000139117.9,CPNE8
Classical monocytes,ENSG00000157326.14,DHRS4
Classical monocytes,ENSG00000187840.4,EIF4EBP1
Classical monocytes,ENSG00000120705.8,ETF1
Classical monocytes,ENSG00000157017.11,GHRL
Classical monocytes,ENSG00000143452.11,HORMAD1
Classical monocytes,ENSG00000168906.8,MAT2A
Classical monocytes,ENSG00000123427.11,METTL21B
Classical monocytes,ENSG00000168404.8,MLKL
Classical monocytes,ENSG00000142552.3,RCN3
Classical monocytes,ENSG00000252103.1,RNU6-917P
Classical monocytes,ENSG00000207501.1,RNVU1-14
Classical monocytes,ENSG00000163393.8,SLC22A15
Classical monocytes,ENSG00000196502.7,SULT1A1
Classical monocytes,ENSG00000167460.10,TPM4
Classical monocytes,ENSG00000167645.12,YIF1B
Classical monocytes,ENSG00000128016.4,ZFP36
Classical monocytes,ENSG00000135821.12,GLUL
Classical monocytes,ENSG00000113368.7,LMNB1
Classical monocytes,ENSG00000078114.14,NEBL
Classical monocytes,ENSG00000168476.7,REEP4
Classical monocytes,ENSG00000250659.2,RP11-864I4.3
Classical monocytes,ENSG00000128487.12,SPECC1
Classical monocytes,ENSG00000135912.6,TTLL4
Classical monocytes,ENSG00000264103.1,AC017028.3
Classical monocytes,ENSG00000156381.4,ANKRD9
Classical monocytes,ENSG00000137094.10,DNAJB5
Classical monocytes,ENSG00000064763.6,FAR2
Classical monocytes,ENSG00000254017.1,IGHEP2
Classical monocytes,ENSG00000264741.1,MIR4505
Classical monocytes,ENSG00000182487.8,NCF1B
Classical monocytes,ENSG00000184924.5,PTRHD1
Classical monocytes,ENSG00000264829.1,RP11-474I11.8
Classical monocytes,ENSG00000268581.1,SIGLEC18P
Classical monocytes,ENSG00000187605.11,TET3
Classical monocytes,ENSG00000106565.13,TMEM176B
Classical monocytes,ENSG00000067182.3,TNFRSF1A
Classical monocytes,ENSG00000177169.5,ULK1
Classical monocytes,ENSG00000202078.1,Y_RNA
Classical monocytes,ENSG00000131069.15,ACSS2
Classical monocytes,ENSG00000267981.1,AP003041.2
Classical monocytes,ENSG00000267655.1,CTD-2286N8.2
Classical monocytes,ENSG00000108479.7,GALK1
Classical monocytes,ENSG00000100644.12,HIF1A
Classical monocytes,ENSG00000183558.5,HIST2H2AA3
Classical monocytes,ENSG00000186818.8,LILRB4
Classical monocytes,ENSG00000069956.7,MAPK6
Classical monocytes,ENSG00000268061.1,NAPA-AS1
Classical monocytes,ENSG00000156675.11,RAB11FIP1
Classical monocytes,ENSG00000258476.1,RP11-76E17.3
Classical monocytes,ENSG00000258944.1,RP4-647C14.3
Classical monocytes,ENSG00000173548.8,SNX33
Classical monocytes,ENSG00000181409.7,AATK
Classical monocytes,ENSG00000186047.9,DLEU7
Classical monocytes,ENSG00000149781.8,FERMT3
Classical monocytes,ENSG00000226564.1,FTH1P20
Classical monocytes,ENSG00000200537.1,RNY4P6
Classical monocytes,ENSG00000179978.10,RP11-1319K7.1
Classical monocytes,ENSG00000157593.12,SLC35B2
Classical monocytes,ENSG00000184551.4,AC132872.1
Classical monocytes,ENSG00000254470.2,AP5B1
Classical monocytes,ENSG00000183496.5,MEX3B
Classical monocytes,ENSG00000221025.1,MIR1250
Classical monocytes,ENSG00000179094.9,PER1
Classical monocytes,ENSG00000272483.1,RP11-169K17.3
Classical monocytes,ENSG00000166145.10,SPINT1
Classical monocytes,ENSG00000264730.1,AC017028.5
Classical monocytes,ENSG00000235499.1,AC073046.25
Classical monocytes,ENSG00000261124.1,AC135050.5
Classical monocytes,ENSG00000135334.8,AKIRIN2
Classical monocytes,ENSG00000269999.1,CTD-3185P2.2
Classical monocytes,ENSG00000267736.1,HMGB2P1
Classical monocytes,ENSG00000087074.7,PPP1R15A
Classical monocytes,ENSG00000243704.2,RN7SL105P
Classical monocytes,ENSG00000270103.2,RNU11
Classical monocytes,ENSG00000202496.1,RNVU1-20
Classical monocytes,ENSG00000238246.1,RP11-575A19.2
Classical monocytes,ENSG00000141985.5,SH3GL1
Classical monocytes,ENSG00000212624.1,SNORA26
Classical monocytes,ENSG00000173950.11,XXYLT1
Classical monocytes,ENSG00000203760.4,CENPW
Classical monocytes,ENSG00000217555.8,CKLF
Classical monocytes,ENSG00000163735.6,CXCL5
Classical monocytes,ENSG00000271361.1,HTATSF1P2
Classical monocytes,ENSG00000120708.12,TGFBI
Classical monocytes,ENSG00000236876.2,TMSB4XP1
Classical monocytes,ENSG00000104765.10,BNIP3L
Classical monocytes,ENSG00000204345.1,CD300LD
Classical monocytes,ENSG00000164733.16,CTSB
Classical monocytes,ENSG00000163412.8,EIF4E3
Classical monocytes,ENSG00000070404.5,FSTL3
Classical monocytes,ENSG00000111321.6,LTBR
Classical monocytes,ENSG00000199805.1,RNU1-134P
Classical monocytes,ENSG00000270640.1,RP11-373D23.2
Classical monocytes,ENSG00000121064.8,SCPEP1
Classical monocytes,ENSG00000100106.15,TRIOBP
Classical monocytes,ENSG00000168140.4,VASN
Classical monocytes,ENSG00000249086.1,AC051649.12
Classical monocytes,ENSG00000158428.3,C2orf62
Classical monocytes,ENSG00000132912.8,DCTN4
Classical monocytes,ENSG00000198814.8,GK
Classical monocytes,ENSG00000167378.4,IRGQ
Classical monocytes,ENSG00000198517.5,MAFK
Classical monocytes,ENSG00000173171.10,MTX1
Classical monocytes,ENSG00000172260.9,NEGR1
Classical monocytes,ENSG00000201942.1,RNA5SP363
Classical monocytes,ENSG00000173638.14,SLC19A1
Classical monocytes,ENSG00000101493.6,ZNF516
Classical monocytes,ENSG00000265891.1,AC017028.8
Classical monocytes,ENSG00000269165.1,AC069547.1
Classical monocytes,ENSG00000166352.11,C11orf74
Classical monocytes,ENSG00000153815.12,CMIP
Classical monocytes,ENSG00000122694.11,GLIPR2
Classical monocytes,ENSG00000075240.12,GRAMD4
Classical monocytes,ENSG00000264553.1,MIR4257
Classical monocytes,ENSG00000262814.2,MRPL12
Classical monocytes,ENSG00000162614.14,NEXN
Classical monocytes,ENSG00000107551.16,RASSF4
Classical monocytes,ENSG00000150977.9,RILPL2
Classical monocytes,ENSG00000260796.1,RP11-1348G14.5
Classical monocytes,ENSG00000167711.9,SERPINF2
Classical monocytes,ENSG00000234076.1,TPRG1-AS1
Classical monocytes,ENSG00000088854.11,C20orf194
Classical monocytes,ENSG00000213722.4,DDAH2
Classical monocytes,ENSG00000196782.8,MAML3
Classical monocytes,ENSG00000162734.8,PEA15
Classical monocytes,ENSG00000230071.2,RPL4P6
Classical monocytes,ENSG00000011198.3,ABHD5
Classical monocytes,ENSG00000235361.1,AC016292.1
Classical monocytes,ENSG00000159346.8,ADIPOR1
Classical monocytes,ENSG00000140450.7,ARRDC4
Classical monocytes,ENSG00000128512.15,DOCK4
Classical monocytes,ENSG00000114867.15,EIF4G1
Classical monocytes,ENSG00000115159.11,GPD2
Classical monocytes,ENSG00000140044.8,JDP2
Classical monocytes,ENSG00000241859.2,KALP
Classical monocytes,ENSG00000210196.2,MT-TP
Classical monocytes,ENSG00000229644.4,NAMPTL
Classical monocytes,ENSG00000087903.8,RFX2
Classical monocytes,ENSG00000251934.1,RNU6-1143P
Classical monocytes,ENSG00000261692.1,RP1-168P16.1
Classical monocytes,ENSG00000261172.1,RP11-356C4.5
Classical monocytes,ENSG00000162430.12,SEPN1
Classical monocytes,ENSG00000143387.8,CTSK
Classical monocytes,ENSG00000134815.14,DHX34
Classical monocytes,ENSG00000105438.4,KDELR1
Classical monocytes,ENSG00000104774.8,MAN2B1
Classical monocytes,ENSG00000131408.9,NR1H2
Classical monocytes,ENSG00000225101.3,OR52K3P
Classical monocytes,ENSG00000177666.11,PNPLA2
Classical monocytes,ENSG00000154710.11,RABGEF1
Classical monocytes,ENSG00000222455.1,RNA5SP296
Classical monocytes,ENSG00000261574.1,RP1-168P16.2
Classical monocytes,ENSG00000257595.2,RP3-473L9.4
Classical monocytes,ENSG00000227500.5,SCAMP4
Classical monocytes,ENSG00000270673.1,YTHDF3-AS1
Classical monocytes,ENSG00000228007.1,AC011933.2
Classical monocytes,ENSG00000154188.5,ANGPT1
Classical monocytes,ENSG00000148288.7,GBGT1
Classical monocytes,ENSG00000070495.10,JMJD6
Classical monocytes,ENSG00000150457.7,LATS2
Classical monocytes,ENSG00000239466.2,RN7SL552P
Classical monocytes,ENSG00000200814.1,RNU6-595P
Classical monocytes,ENSG00000270911.1,RP11-272L13.4
Classical monocytes,ENSG00000144040.8,SFXN5
Classical monocytes,ENSG00000101849.11,TBL1X
Classical monocytes,ENSG00000101150.13,TPD52L2
Classical monocytes,ENSG00000169692.8,AGPAT2
Classical monocytes,ENSG00000086062.8,B4GALT1
Classical monocytes,ENSG00000235777.1,DPYD-AS2
Classical monocytes,ENSG00000105722.5,ERF
Classical monocytes,ENSG00000092036.12,HAUS4
Classical monocytes,ENSG00000017621.11,MAGIX
Classical monocytes,ENSG00000099817.7,POLR2E
Classical monocytes,ENSG00000212456.1,RNVU1-13
Classical monocytes,ENSG00000228976.1,SUMO2P8
Classical monocytes,ENSG00000161955.12,TNFSF13
Classical monocytes,ENSG00000179750.11,APOBEC3B
Classical monocytes,ENSG00000105321.8,CCDC9
Classical monocytes,ENSG00000121671.7,CRY2
Classical monocytes,ENSG00000119915.4,ELOVL3
Classical monocytes,ENSG00000171298.8,GAA
Classical monocytes,ENSG00000126709.10,IFI6
Classical monocytes,ENSG00000166866.8,MYO1A
Classical monocytes,ENSG00000100767.11,PAPLN
Classical monocytes,ENSG00000212158.1,SNORD66
Classical monocytes,ENSG00000160746.8,ANO10
Classical monocytes,ENSG00000128383.8,APOBEC3A
Classical monocytes,ENSG00000126947.7,ARMCX1
Classical monocytes,ENSG00000213149.3,CNN2P9
Classical monocytes,ENSG00000213362.3,FTH1P12
Classical monocytes,ENSG00000029993.10,HMGB3
Classical monocytes,ENSG00000263676.1,MIR4632
Classical monocytes,ENSG00000131697.13,NPHP4
Classical monocytes,ENSG00000124588.15,NQO2
Classical monocytes,ENSG00000132661.3,NXT1
Classical monocytes,ENSG00000200156.1,RNU5B-1
Classical monocytes,ENSG00000224207.2,RP11-10L12.1
Classical monocytes,ENSG00000224531.4,SMIM13
Non-classical monocytes,ENSG00000225612.1,AC099552.2
Non-classical monocytes,ENSG00000117600.8,LPPR4
Non-classical monocytes,ENSG00000184828.5,ZBTB7C
Non-classical monocytes,ENSG00000137672.8,TRPC6
Non-classical monocytes,ENSG00000233392.1,AC104809.4
Non-classical monocytes,ENSG00000261655.1,CTD-3064M3.3
Non-classical monocytes,ENSG00000253595.1,CTD-3064M3.1
Non-classical monocytes,ENSG00000197353.3,LYPD2
Non-classical monocytes,ENSG00000214548.10,MEG3
Non-classical monocytes,ENSG00000259225.2,RP11-1008C21.1
Non-classical monocytes,ENSG00000170044.4,ZPLD1
Non-classical monocytes,ENSG00000162374.12,ELAVL4
Non-classical monocytes,ENSG00000204882.3,GPR20
Non-classical monocytes,ENSG00000147041.7,SYTL5
Non-classical monocytes,ENSG00000241280.1,RP11-221J22.2
Non-classical monocytes,ENSG00000166450.8,PRTG
Non-classical monocytes,ENSG00000226321.3,AC104809.3
Non-classical monocytes,ENSG00000183134.4,PTGDR2
Non-classical monocytes,ENSG00000106341.6,PPP1R17
Non-classical monocytes,ENSG00000202177.1,Y_RNA
Non-classical monocytes,ENSG00000237292.1,RP11-540K16.1
Non-classical monocytes,ENSG00000135374.5,ELF5
Non-classical monocytes,ENSG00000240563.1,L1TD1
Non-classical monocytes,ENSG00000244998.1,CTD-3064M3.4
Non-classical monocytes,ENSG00000197769.5,MAP1LC3C
Non-classical monocytes,ENSG00000130720.8,FIBCD1
Non-classical monocytes,ENSG00000085276.13,MECOM
Non-classical monocytes,ENSG00000077942.13,FBLN1
Non-classical monocytes,ENSG00000171798.13,KNDC1
Non-classical monocytes,ENSG00000073754.5,CD5L
Non-classical monocytes,ENSG00000152672.3,CLEC4F
Non-classical monocytes,ENSG00000129757.8,CDKN1C
Non-classical monocytes,ENSG00000166220.8,TBATA
Non-classical monocytes,ENSG00000165702.8,GFI1B
Non-classical monocytes,ENSG00000227243.2,SLAMF6P1
Non-classical monocytes,ENSG00000173369.11,C1QB
Non-classical monocytes,ENSG00000179452.2,RP11-380B22.1
Non-classical monocytes,ENSG00000165731.13,RET
Non-classical monocytes,ENSG00000163629.8,PTPN13
Non-classical monocytes,ENSG00000231165.3,TRBV26OR9-2
Non-classical monocytes,ENSG00000272636.1,DOC2B
Non-classical monocytes,ENSG00000158286.8,RNF207
Non-classical monocytes,ENSG00000261600.1,RP11-575H3.1
Non-classical monocytes,ENSG00000223991.1,AC104809.2
Non-classical monocytes,ENSG00000253926.1,RP11-26E5.1
Non-classical monocytes,ENSG00000143603.14,KCNN3
Non-classical monocytes,ENSG00000133661.11,SFTPD
Non-classical monocytes,ENSG00000264374.1,AL357115.1
Non-classical monocytes,ENSG00000173372.12,C1QA
Non-classical monocytes,ENSG00000166165.8,CKB
Non-classical monocytes,ENSG00000180155.14,LYNX1
Non-classical monocytes,ENSG00000179914.4,ITLN1
Non-classical monocytes,ENSG00000177614.5,PGBD5
Non-classical monocytes,ENSG00000166535.15,A2ML1
Non-classical monocytes,ENSG00000099864.13,PALM
Non-classical monocytes,ENSG00000156113.16,KCNMA1
Non-classical monocytes,ENSG00000226036.1,RP11-338C15.2
Non-classical monocytes,ENSG00000262097.1,CTD-2135D7.5
Non-classical monocytes,ENSG00000251692.3,PTX4
Non-classical monocytes,ENSG00000253978.1,CTB-178M22.2
Non-classical monocytes,ENSG00000229140.4,CCDC26
Non-classical monocytes,ENSG00000157827.15,FMNL2
Non-classical monocytes,ENSG00000171954.8,CYP4F22
Non-classical monocytes,ENSG00000198829.5,SUCNR1
Non-classical monocytes,ENSG00000271959.1,CTD-3064M3.7
Non-classical monocytes,ENSG00000263045.1,RP11-28B23.1
Non-classical monocytes,ENSG00000107954.6,NEURL
Non-classical monocytes,ENSG00000260947.1,RP11-384P7.7
Non-classical monocytes,ENSG00000182853.7,VMO1
Non-classical monocytes,ENSG00000183733.6,FIGLA
Non-classical monocytes,ENSG00000080031.5,PTPRH
Non-classical monocytes,ENSG00000273143.1,RP11-525A16.4
Non-classical monocytes,ENSG00000132744.3,ACY3
Non-classical monocytes,ENSG00000137757.6,CASP5
Non-classical monocytes,ENSG00000165548.6,TMEM63C
Non-classical monocytes,ENSG00000226453.1,RP11-379B8.1
Non-classical monocytes,ENSG00000166510.9,CCDC68
Non-classical monocytes,ENSG00000268223.2,ARL14EPL
Non-classical monocytes,ENSG00000108950.7,FAM20A
Non-classical monocytes,ENSG00000113231.9,PDE8B
Non-classical monocytes,ENSG00000237980.1,RP11-338C15.3
Non-classical monocytes,ENSG00000061918.8,GUCY1B3
Non-classical monocytes,ENSG00000257456.1,RP11-310I24.1
Non-classical monocytes,ENSG00000164116.12,GUCY1A3
Non-classical monocytes,ENSG00000148737.11,TCF7L2
Non-classical monocytes,ENSG00000184385.2,C21orf128
Non-classical monocytes,ENSG00000260244.1,RP11-588K22.2
Non-classical monocytes,ENSG00000250274.1,CTB-114C7.4
Non-classical monocytes,ENSG00000265353.1,AC020895.1
Non-classical monocytes,ENSG00000228034.1,HMGN2P21
Non-classical monocytes,ENSG00000273108.1,RP11-416N2.4
Non-classical monocytes,ENSG00000231027.1,AC079325.6
Non-classical monocytes,ENSG00000265341.1,AC092332.1
Non-classical monocytes,ENSG00000231715.1,COX6CP2
Non-classical monocytes,ENSG00000036565.10,SLC18A1
Non-classical monocytes,ENSG00000253214.1,RP11-1149M10.2
Non-classical monocytes,ENSG00000159189.7,C1QC
Non-classical monocytes,ENSG00000116254.13,CHD5
Non-classical monocytes,ENSG00000214688.4,C10orf105
Non-classical monocytes,ENSG00000271133.1,CTA-293F17.1
Non-classical monocytes,ENSG00000175544.9,CABP4
Non-classical monocytes,ENSG00000238854.1,SNORD5
Non-classical monocytes,ENSG00000130300.4,PLVAP
Non-classical monocytes,ENSG00000188290.6,HES4
Non-classical monocytes,ENSG00000267461.1,RP11-120M18.5
Non-classical monocytes,ENSG00000166068.8,SPRED1
Non-classical monocytes,ENSG00000218980.2,FTH1P15
Non-classical monocytes,ENSG00000241732.1,RP11-38P22.2
Non-classical monocytes,ENSG00000110079.12,MS4A4A
Non-classical monocytes,ENSG00000170956.12,CEACAM3
Non-classical monocytes,ENSG00000151491.8,EPS8
Non-classical monocytes,ENSG00000198682.8,PAPSS2
Non-classical monocytes,ENSG00000125730.12,C3
Non-classical monocytes,ENSG00000133687.11,TMTC1
Non-classical monocytes,ENSG00000184489.7,PTP4A3
Non-classical monocytes,ENSG00000269385.1,CTC-312O10.2
Non-classical monocytes,ENSG00000223834.2,RP11-472N13.2
Non-classical monocytes,ENSG00000207491.1,RNU6-423P
Non-classical monocytes,ENSG00000243710.3,WDR65
Non-classical monocytes,ENSG00000105991.7,HOXA1
Non-classical monocytes,ENSG00000197993.3,KEL
Non-classical monocytes,ENSG00000269913.1,CTC-1337H24.1
Non-classical monocytes,ENSG00000258732.1,RP11-603B24.1
Non-classical monocytes,ENSG00000229191.1,RP11-168O16.1
Non-classical monocytes,ENSG00000144130.7,NT5DC4
Non-classical monocytes,ENSG00000268336.1,SIGLEC20P
Non-classical monocytes,ENSG00000214578.4,HMGN2P15
Non-classical monocytes,ENSG00000272512.1,RP11-54O7.17
Non-classical monocytes,ENSG00000166927.8,MS4A7
Non-classical monocytes,ENSG00000260228.1,RP11-483P21.2
Non-classical monocytes,ENSG00000133874.1,RNF122
Non-classical monocytes,ENSG00000224397.1,RP11-290F20.3
Non-classical monocytes,ENSG00000232188.1,RP11-312J18.6
Non-classical monocytes,ENSG00000238695.1,snoU13
Non-classical monocytes,ENSG00000198729.4,PPP1R14C
Non-classical monocytes,ENSG00000146426.13,TIAM2
Non-classical monocytes,ENSG00000272330.1,AC002044.4
Non-classical monocytes,ENSG00000237323.1,AC009892.9
Non-classical monocytes,ENSG00000237410.1,AP001092.4
Non-classical monocytes,ENSG00000169860.4,P2RY1
Non-classical monocytes,ENSG00000270356.1,IGHV1OR15-4
Non-classical monocytes,ENSG00000183092.11,BEGAIN
Non-classical monocytes,ENSG00000164684.9,ZNF704
Non-classical monocytes,ENSG00000142512.10,SIGLEC10
Non-classical monocytes,ENSG00000249988.1,RP11-669M16.1
Non-classical monocytes,ENSG00000166446.10,CDYL2
Non-classical monocytes,ENSG00000175445.10,LPL
Non-classical monocytes,ENSG00000213889.6,PPM1N
Non-classical monocytes,ENSG00000214279.8,RP11-108K14.4
Non-classical monocytes,ENSG00000125898.8,FAM110A
Non-classical monocytes,ENSG00000159556.5,ISL2
Non-classical monocytes,ENSG00000188015.5,S100A3
Non-classical monocytes,ENSG00000234553.1,AC022431.3
Non-classical monocytes,ENSG00000004799.7,PDK4
Non-classical monocytes,ENSG00000263786.1,RP11-649A18.4
Non-classical monocytes,ENSG00000100181.17,TPTEP1
Non-classical monocytes,ENSG00000174837.10,EMR1
Non-classical monocytes,ENSG00000253368.3,TRNP1
Non-classical monocytes,ENSG00000060982.10,BCAT1
Non-classical monocytes,ENSG00000108846.11,ABCC3
Non-classical monocytes,ENSG00000249790.2,RP11-20D14.6
Non-classical monocytes,ENSG00000123685.4,BATF3
Non-classical monocytes,ENSG00000135047.10,CTSL
Non-classical monocytes,ENSG00000105131.3,EPHX3
Non-classical monocytes,ENSG00000224523.1,RP13-52K8.1
Non-classical monocytes,ENSG00000140945.11,CDH13
Non-classical monocytes,ENSG00000126821.7,SGPP1
Non-classical monocytes,ENSG00000074416.9,MGLL
Non-classical monocytes,ENSG00000107736.15,CDH23
Non-classical monocytes,ENSG00000077585.9,GPR137B
Non-classical monocytes,ENSG00000237261.1,AC233263.1
Non-classical monocytes,ENSG00000230829.3,CTD-2186M15.1
Non-classical monocytes,ENSG00000127418.10,FGFRL1
Non-classical monocytes,ENSG00000244734.2,HBB
Non-classical monocytes,ENSG00000244097.1,RPS4XP17
Non-classical monocytes,ENSG00000164741.10,DLC1
Non-classical monocytes,ENSG00000138411.6,HECW2
Non-classical monocytes,ENSG00000264175.1,MIR3189
Non-classical monocytes,ENSG00000152503.5,TRIM36
Non-classical monocytes,ENSG00000147119.3,CHST7
Non-classical monocytes,ENSG00000248884.1,CTC-537E7.3
Non-classical monocytes,ENSG00000153208.12,MERTK
Non-classical monocytes,ENSG00000145555.10,MYO10
Non-classical monocytes,ENSG00000273485.1,RP11-225H22.7
Non-classical monocytes,ENSG00000265800.1,RP11-649A18.5
Non-classical monocytes,ENSG00000225940.1,AC022431.2
Non-classical monocytes,ENSG00000158186.8,MRAS
Non-classical monocytes,ENSG00000230003.2,RP11-217F16.1
Non-classical monocytes,ENSG00000206705.1,Y_RNA
Non-classical monocytes,ENSG00000149591.12,TAGLN
Non-classical monocytes,ENSG00000102854.10,MSLN
Non-classical monocytes,ENSG00000162747.5,FCGR3B
Non-classical monocytes,ENSG00000253522.2,MIR146A
Non-classical monocytes,ENSG00000170365.5,SMAD1
Non-classical monocytes,ENSG00000168913.6,ENHO
Non-classical monocytes,ENSG00000177807.6,KCNJ10
Non-classical monocytes,ENSG00000248810.1,RP11-362F19.1
Non-classical monocytes,ENSG00000124107.5,SLPI
Non-classical monocytes,ENSG00000178538.5,CA8
Non-classical monocytes,ENSG00000120949.10,TNFRSF8
Non-classical monocytes,ENSG00000101280.6,ANGPT4
Non-classical monocytes,ENSG00000170899.6,GSTA4
Non-classical monocytes,ENSG00000114405.6,C3orf14
Non-classical monocytes,ENSG00000237984.2,PTENP1
Non-classical monocytes,ENSG00000072952.14,MRVI1
Non-classical monocytes,ENSG00000178996.8,SNX18
Non-classical monocytes,ENSG00000236770.1,AC079325.5
Non-classical monocytes,ENSG00000260064.1,RP11-18F14.4
Non-classical monocytes,ENSG00000136193.12,SCRN1
Non-classical monocytes,ENSG00000242986.2,RP11-1110J8.1
Non-classical monocytes,ENSG00000184566.2,AC132216.1
Non-classical monocytes,ENSG00000264986.1,MIR5092
Non-classical monocytes,ENSG00000180389.6,ATP5EP2
Non-classical monocytes,ENSG00000101412.9,E2F1
Non-classical monocytes,ENSG00000100285.9,NEFH
Non-classical monocytes,ENSG00000251611.1,RP11-610P16.1
Non-classical monocytes,ENSG00000075213.6,SEMA3A
Non-classical monocytes,ENSG00000181350.7,FAM211A
Non-classical monocytes,ENSG00000105376.4,ICAM5
Non-classical monocytes,ENSG00000260121.1,RP5-1142A6.9
Non-classical monocytes,ENSG00000149577.11,SIDT2
Non-classical monocytes,ENSG00000171860.4,C3AR1
Non-classical monocytes,ENSG00000137962.8,ARHGAP29
Non-classical monocytes,ENSG00000197301.3,RP11-366L20.2
Non-classical monocytes,ENSG00000135424.11,ITGA7
Non-classical monocytes,ENSG00000129028.4,THAP10
Non-classical monocytes,ENSG00000271507.1,RP11-603B24.6
Non-classical monocytes,ENSG00000235217.5,TSPY26P
Non-classical monocytes,ENSG00000241282.1,RPL34P33
Non-classical monocytes,ENSG00000109103.7,UNC119
Non-classical monocytes,ENSG00000258581.2,RP11-638I2.10
Non-classical monocytes,ENSG00000167779.3,IGFBP6
Non-classical monocytes,ENSG00000125744.7,RTN2
Non-classical monocytes,ENSG00000271532.1,RP11-426K3.1
Non-classical monocytes,ENSG00000203747.5,FCGR3A
Non-classical monocytes,ENSG00000159788.14,RGS12
Non-classical monocytes,ENSG00000137393.8,RNF144B
Non-classical monocytes,ENSG00000138119.12,MYOF
Non-classical monocytes,ENSG00000182578.9,CSF1R
Non-classical monocytes,ENSG00000239103.1,snoU13
Non-classical monocytes,ENSG00000227560.1,RP11-139K1.2
Non-classical monocytes,ENSG00000197506.6,SLC28A3
Non-classical monocytes,ENSG00000077063.6,CTTNBP2
Non-classical monocytes,ENSG00000186480.8,INSIG1
Non-classical monocytes,ENSG00000100095.14,SEZ6L
Non-classical monocytes,ENSG00000115902.6,SLC1A4
Non-classical monocytes,ENSG00000248727.1,CTC-236F12.4
Non-classical monocytes,ENSG00000104427.7,ZC2HC1A
Non-classical monocytes,ENSG00000198892.6,SHISA4
Non-classical monocytes,ENSG00000119139.12,TJP2
Non-classical monocytes,ENSG00000183779.5,ZNF703
Non-classical monocytes,ENSG00000229899.1,AC084290.2
Non-classical monocytes,ENSG00000123009.3,NME2P1
Non-classical monocytes,ENSG00000272564.1,RP11-548P2.2
Non-classical monocytes,ENSG00000154447.10,SH3RF1
Non-classical monocytes,ENSG00000258654.1,RP11-509A17.3
Non-classical monocytes,ENSG00000228224.3,NACAP1
Non-classical monocytes,ENSG00000217195.1,RP11-277I20.2
Non-classical monocytes,ENSG00000232504.4,AC105053.4
Non-classical monocytes,ENSG00000234648.1,AL162151.3
Non-classical monocytes,ENSG00000261222.2,CTD-2006K23.1
Non-classical monocytes,ENSG00000127507.13,EMR2
Non-classical monocytes,ENSG00000220739.2,RP11-277I20.3
Non-classical monocytes,ENSG00000249288.1,SLC25A15P5
Non-classical monocytes,ENSG00000256210.2,AC005255.3
Non-classical monocytes,ENSG00000175505.9,CLCF1
Non-classical monocytes,ENSG00000131979.14,GCH1
Non-classical monocytes,ENSG00000260903.2,XKR7
Non-classical monocytes,ENSG00000166928.6,MS4A14
Non-classical monocytes,ENSG00000261997.1,RP11-212I21.4
Non-classical monocytes,ENSG00000223023.1,Y_RNA
Non-classical monocytes,ENSG00000164142.11,FAM160A1
Non-classical monocytes,ENSG00000179630.6,LACC1
Non-classical monocytes,ENSG00000127589.4,TUBBP1
Non-classical monocytes,ENSG00000260285.1,RP11-600F24.7
Non-classical monocytes,ENSG00000126458.3,RRAS
Non-classical monocytes,ENSG00000254060.1,RP11-172E10.1
Non-classical monocytes,ENSG00000187109.9,NAP1L1
Non-classical monocytes,ENSG00000099338.18,CATSPERG
Non-classical monocytes,ENSG00000265415.1,CTD-2510F5.4
Non-classical monocytes,ENSG00000038945.10,MSR1
Non-classical monocytes,ENSG00000244459.2,RP11-1398P2.1
Non-classical monocytes,ENSG00000272486.1,RP11-532M24.1
Non-classical monocytes,ENSG00000272491.1,RP5-1024N4.4
Non-classical monocytes,ENSG00000173166.13,RAPH1
Non-classical monocytes,ENSG00000117834.8,SLC5A9
Non-classical monocytes,ENSG00000232810.3,TNF
Non-classical monocytes,ENSG00000141497.9,ZMYND15
Non-classical monocytes,ENSG00000083290.15,ULK2
Non-classical monocytes,ENSG00000047648.17,ARHGAP6
Non-classical monocytes,ENSG00000157240.2,FZD1
Non-classical monocytes,ENSG00000225465.6,RFPL1S
Non-classical monocytes,ENSG00000197321.10,SVIL
Non-classical monocytes,ENSG00000196218.7,RYR1
Non-classical monocytes,ENSG00000160326.9,SLC2A6
Non-classical monocytes,ENSG00000100628.7,ASB2
Non-classical monocytes,ENSG00000138778.7,CENPE
Non-classical monocytes,ENSG00000111554.10,MDM1
Non-classical monocytes,ENSG00000101773.12,RBBP8
Non-classical monocytes,ENSG00000220771.2,RP3-322L4.2
Non-classical monocytes,ENSG00000065060.12,UHRF1BP1
Non-classical monocytes,ENSG00000100122.5,CRYBB1
Non-classical monocytes,ENSG00000175489.9,LRRC25
Non-classical monocytes,ENSG00000267016.1,RP11-75C10.9
Non-classical monocytes,ENSG00000161055.3,SCGB3A1
Non-classical monocytes,ENSG00000131355.10,EMR3
Non-classical monocytes,ENSG00000244682.3,FCGR2C
Non-classical monocytes,ENSG00000170873.14,MTSS1
Non-classical monocytes,ENSG00000105851.6,PIK3CG
Non-classical monocytes,ENSG00000103485.13,QPRT
Non-classical monocytes,ENSG00000254087.3,LYN
Non-classical monocytes,ENSG00000213371.4,NAP1L1P3
Non-classical monocytes,ENSG00000260135.2,RP11-212I21.2
