gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Sfpq",3962.056369,-0.205712108,0.253402349,-0.811800318,0.41690622,0.680280307
"	Snx9",20.93126064,-0.511841152,0.630447735,-0.811869286,0.41686664,0.680280307
"	Srsf12",8.904295349,0.59725184,0.734426568,0.813221996,0.416090791,0.680280307
"	St6galnac6",9.346001498,0.549361357,0.675170337,0.813663347,0.415837837,0.680280307
"	Tmem110",184.1133437,0.227287864,0.279967059,0.811837881,0.416884663,0.680280307
"	Xpa",623.7824736,-0.149615277,0.184059683,-0.812862842,0.416296701,0.680280307
"	Xpo1",4539.352981,0.139217062,0.171132148,0.813506192,0.415927898,0.680280307
"	Zbtb26",60.77505302,-0.313827625,0.386107341,-0.812798907,0.416333362,0.680280307
"	Zfr",1439.182185,0.136149363,0.167632127,0.812191352,0.416681841,0.680280307
"	Pced1a",85.38776818,0.26165813,0.3225395,0.811243679,0.417225747,0.680644136
"	2810402E24Rik",90.45886349,-0.247136878,0.304677849,-0.811141602,0.417284357,0.680655323
"	2310022A10Rik",95.52969499,0.241741127,0.298096163,0.810950143,0.417394303,0.680665824
"	Pars2",35.18758205,0.386796001,0.476963516,0.81095511,0.41739145,0.680665824
"	Fbxl6",167.9275989,0.198624798,0.245049603,0.810549355,0.417624511,0.68087239
"	Tbc1d8",4.876911796,0.605580726,0.747080755,0.810596073,0.417597673,0.68087239
"	B3galt4",50.82300937,-0.374883489,0.463078384,-0.80954651,0.418200862,0.681665638
"	Cdca2",251.0185526,0.30756685,0.380046333,0.809287772,0.418349638,0.681665638
"	Elp6",160.6816793,-0.241726125,0.298694835,-0.809274539,0.418357248,0.681665638
"	Notch4",10.72755206,-0.575736129,0.711276602,-0.809440557,0.418261782,0.681665638
"	Slc25a3",5686.167561,0.11369195,0.140490169,0.809251996,0.418370212,0.681665638
"	Gtf2h3",653.885912,-0.200075056,0.247333863,-0.808927067,0.418557099,0.68180121
"	Slc35b4",433.1271957,-0.190791703,0.2358367,-0.808999207,0.418515603,0.68180121
"	Nacad",4.18508562,0.607982294,0.751853944,0.808644151,0.418719861,0.681981872
"	Gdi1",820.9407359,0.237397255,0.293689061,0.808328558,0.418901467,0.682109584
"	Runx2",1520.410512,0.173988517,0.215245045,0.808327631,0.418902,0.682109584
"	Notch2",209.0617158,0.258844208,0.320270714,0.808204424,0.418972912,0.682140596
"	Numb",186.14114,0.276671784,0.342426405,0.807974443,0.419105294,0.682271671
"	Tigar",553.2025528,-0.511210349,0.632827213,-0.807819795,0.419194328,0.682332153
"	Ppp2r3d",5.435642866,0.560336976,0.693755541,0.807686487,0.419271084,0.68237264
"	Hectd2",16.57839281,0.466519349,0.577706563,0.807536869,0.419357242,0.682428415
"	Dock2",3609.579819,-0.163586639,0.202621343,-0.807351469,0.419464019,0.682517725
"	Serpine3",16.5403373,0.447162633,0.553931502,0.807252578,0.419520979,0.682525967
"	AI847159",207.252769,0.207138083,0.256726292,0.806844057,0.419756333,0.682824401
"	Stat4",3019.996188,0.134725374,0.167001207,0.806732933,0.419820366,0.682844108
"	Agtpbp1",336.357347,-0.220790045,0.273735078,-0.806582942,0.419906805,0.682900247
"	Susd3",519.3193969,-0.253028419,0.313818011,-0.806290303,0.42007548,0.683090099
"	Pycrl",422.5024276,-0.267080963,0.331318021,-0.80611662,0.42017561,0.683168453
"	Idi1",107.9656097,-0.449580089,0.55787319,-0.805882228,0.420310759,0.683202339
"	Jrkl",99.57341267,-0.295613617,0.366852658,-0.805810209,0.420352291,0.683202339
"	Lrp6",197.3009429,0.21464879,0.266372383,0.80582224,0.420345353,0.683202339
"	4833417C18Rik",32.07070576,-0.415463795,0.51634866,-0.804618713,0.42103974,0.683896825
"	Flywch1",17.32275649,0.495223748,0.61527502,0.804881934,0.420887814,0.683896825
"	Lrpap1",541.8843481,-0.208302835,0.258956129,-0.804394305,0.421169289,0.683896825
"	Nudcd1",648.7535624,-0.206509656,0.256755794,-0.804303781,0.421221555,0.683896825
"	Pex10",20.42332028,0.434699314,0.540496871,0.804258707,0.42124758,0.683896825
"	Ppp1r8",294.291223,0.222020398,0.275915753,0.804667349,0.421011666,0.683896825
"	Rnaseh2a",379.0639688,-0.209239276,0.260133654,-0.804352964,0.421193158,0.683896825
"	Slc22a13b-ps",4.87384817,0.603372106,0.749927816,0.804573578,0.421065794,0.683896825
"	Ube2g2",803.5898188,0.168190355,0.209046768,0.804558504,0.421074496,0.683896825
"	Arhgap27",180.53478,0.241276884,0.300101298,0.803984807,0.421405749,0.68406917
"	Nfic",107.8001061,0.256233524,0.318816394,0.803702474,0.421568825,0.684165003
"	Rnf19b",183.6825695,0.267297883,0.332578165,0.803714468,0.421561896,0.684165003
"	Atg2b",185.8964802,0.295807574,0.368181974,0.803427638,0.421727606,0.684338245
"	Rpia",230.8379776,0.273103263,0.339976484,0.803300451,0.421801097,0.684373061
"	Gm29609",11.16351196,-0.481305907,0.599288633,-0.80312871,0.421900345,0.684449653
"	Paip1",431.2812303,-0.207764212,0.25875065,-0.802951459,0.422002791,0.684531415
"	Pcmtd1",512.3710603,0.144712141,0.180268951,0.802756882,0.422115268,0.684629425
"	Arsa",29.05377073,0.349565879,0.435809971,0.802106198,0.42249153,0.685000003
"	Klra7",99.93783931,0.566217213,0.705937806,0.802078041,0.422507816,0.685000003
"	Otud6b",778.7395851,-0.220177498,0.274461719,-0.802215692,0.422428201,0.685000003
"	Ubn2",324.3869814,0.166841015,0.208030799,0.802001509,0.422552085,0.685000003
"	Pcif1",1320.032585,-0.286598273,0.357396478,-0.801905701,0.422607508,0.685005416
"	Lrrc45",40.9703813,0.364558877,0.45469244,0.801770264,0.422685863,0.685047993
"	Ticam1",50.41917453,0.308918531,0.385507357,0.801329793,0.422940747,0.685376628
"	Ciapin1",255.4861159,0.209613347,0.261634259,0.801169342,0.423033617,0.685442667
"	Abhd6",210.1248145,-0.230453431,0.28777044,-0.800823848,0.423233631,0.685513388
"	Arhgap18",454.4802898,-0.155498243,0.194172644,-0.800824671,0.423233154,0.685513388
"	Traj19",17.803832,-0.420787294,0.525403272,-0.80088442,0.42319856,0.685513388
"	Camk1",13.10767179,0.517462456,0.646476362,0.800435232,0.423458675,0.685772977
"	Xiap",1803.624025,-0.198481705,0.247988361,-0.800367018,0.423498184,0.685772977
"	Peak1",387.3333693,0.193051769,0.241256868,0.800191806,0.423599677,0.68585288
"	Etfa",3580.657948,-0.149886894,0.187385477,-0.799885328,0.423777239,0.685971477
"	Morf4l1",627.9200645,-0.1404291,0.175559987,-0.799892404,0.423773139,0.685971477
"	Alpk3",4.138094719,0.599435017,0.749544805,0.799732067,0.42386605,0.6860308
"	Ftl1",14098.42511,-0.4495162,0.56223024,-0.799523341,0.423987018,0.686142151
"	1810059C17Rik",4.514147145,-0.601628692,0.752982454,-0.798994305,0.424293714,0.686522295
"	Zfp934",61.03190039,-0.512929593,0.642014202,-0.798938078,0.424326318,0.686522295
"	9630013D21Rik",20.47863095,-0.540099058,0.676341506,-0.798559682,0.424545774,0.686708402
"	Gga3",223.9319842,0.164195251,0.205609954,0.798576374,0.424536092,0.686708402
"	Strn3",1353.540591,0.218407588,0.273573693,0.79835011,0.424667346,0.686820578
"	Ofd1",155.1367728,0.270040871,0.33833172,0.798154163,0.424781034,0.686919975
"	Crybg3",132.9709675,-0.235537729,0.295176683,-0.797955064,0.424896567,0.687022333
"	Itgb5",8.659774897,0.511444795,0.641311397,0.797498371,0.425161648,0.687281957
"	Osbpl2",242.9899358,0.179226632,0.224716158,0.797568956,0.425120672,0.687281957
"	Ctc1",124.0293715,-0.242977522,0.304735604,-0.797338805,0.425254289,0.687309513
"	Deaf1",180.9735564,0.222234793,0.278769536,0.797198991,0.425335472,0.687309513
"	Mroh2a",53.23408336,0.442130303,0.554582278,0.797231214,0.425316761,0.687309513
"	Zdhhc1",8.072663376,0.598068248,0.750386987,0.797013086,0.425443432,0.68739951
"	1700010I14Rik",56.55272305,-0.293767493,0.368649788,-0.796874168,0.425524115,0.687445419
"	Hsp90aa1",12008.87379,-0.169029728,0.212146987,-0.79675762,0.425591812,0.687470341
"	Lrrc1",55.38141573,0.391059028,0.490903911,0.79661013,0.425677492,0.687524301
"	Cox6a1",20810.53916,-0.321477329,0.403822051,-0.796086612,0.425981695,0.687931146
"	Xbp1",1542.882781,-0.224488824,0.282086132,-0.795816594,0.426138645,0.688100118
"	Exosc7",3933.421019,-0.212823803,0.267586321,-0.795346346,0.426412061,0.688288099
"	Tasp1",292.5565706,0.166273264,0.209049675,0.795376812,0.426394344,0.688288099
"	Ube3a",2707.621374,0.224173746,0.281829523,0.795423219,0.426367358,0.688288099
"	Pvt1",250.665895,-0.204340536,0.256963974,-0.795210832,0.426490872,0.688306707
"	Rprd2",427.1055903,0.218265305,0.274496953,0.79514655,0.426528259,0.688306707
"	Snrpa",779.0506148,-0.445305226,0.56024235,-0.794843919,0.4267043,0.688506312
"	Anapc1",1200.243342,0.104560635,0.131738927,0.793695818,0.427372535,0.688626027
"	Bnip1",249.4747187,-0.275950741,0.347708118,-0.793627549,0.42741229,0.688626027
"	D6Wsu163e",233.0872786,-0.196522458,0.247563362,-0.793826907,0.427296206,0.688626027
"	Degs2",17.09923292,-0.421032819,0.529911481,-0.794534247,0.42688448,0.688626027
"	Fbxw9",13.84084482,0.516055664,0.650031487,0.793893333,0.427257531,0.688626027
"	Foxk1",233.0647928,0.343742964,0.433042108,0.793786466,0.427319753,0.688626027
"	Kidins220",676.235456,0.175997828,0.221707536,0.793828803,0.427295102,0.688626027
"	Pan2",196.2741801,0.192643657,0.242660102,0.793882699,0.427263722,0.688626027
"	Peak1os",12.51723451,-0.538020162,0.677671946,-0.793924206,0.427239557,0.688626027
"	Psmd4",2739.639259,-0.176943945,0.222978515,-0.793547063,0.427459161,0.688626027
"	Rplp1",12130.40373,0.152502933,0.191965624,0.794428343,0.42694611,0.688626027
"	Tbc1d25",50.21713379,0.324138675,0.407935794,0.794582579,0.426856355,0.688626027
"	Zbtb17",107.0238265,0.272566869,0.343348411,0.793849222,0.427283213,0.688626027
"	Gm37499",4.185640752,-0.596543537,0.752094935,-0.793175846,0.427675378,0.688889966
"	Rab28",694.4633957,-0.184792287,0.233039972,-0.792963906,0.427798852,0.688995389
"	Rsrp1",5745.515794,-0.155420623,0.196019452,-0.792883673,0.427845601,0.688995389
"	Gm23212",45.39422349,-0.364031831,0.459248506,-0.792668514,0.42797098,0.689112919
"	Gm8186",453.9703935,-0.153102106,0.193272223,-0.792157837,0.42826865,0.689489719
"	Ptpn11",625.5623537,0.232286285,0.293258479,0.792087189,0.428309839,0.689489719
"	Vwa1",6.458736799,-0.59529733,0.751686678,-0.791948755,0.428390557,0.689535259
"	Mid1ip1",194.406743,0.236166687,0.298312512,0.791675431,0.428549952,0.689707411
"	Bod1l",772.2904877,0.149334354,0.188723921,0.791284712,0.428777867,0.689989785
"	Il7",5.007119965,0.590704846,0.746714766,0.791071601,0.42890221,0.690021023
"	Zmat2",805.9757314,0.127692393,0.161403665,0.791136886,0.428864117,0.690021023
"	Alg2",70.18279419,0.315032685,0.398315623,0.790912199,0.428995229,0.690086259
"	Pkn1",4.235396942,-0.594118998,0.75174898,-0.790315669,0.429343438,0.690505739
"	Rbm8a",6819.437456,-0.141672148,0.179267029,-0.790285583,0.429361005,0.690505739
"	Rbm33",856.1769312,0.117899929,0.149217606,0.790120768,0.429457242,0.690576067
"	Rnf25",71.10688193,-0.362662706,0.459099522,-0.789943551,0.429560736,0.690658044
"	Cd84",2743.963689,-0.139819869,0.177055819,-0.789693725,0.429706657,0.690708248
"	Golim4",469.7489485,0.185775717,0.235298984,0.789530466,0.42980203,0.690708248
"	Gpr65",1703.41254,-0.109563812,0.13874735,-0.789664176,0.429723918,0.690708248
"	Nampt",1243.850688,0.164788894,0.208711248,0.789554447,0.429788021,0.690708248
"	Pes1",144.6523427,0.310919312,0.393938409,0.789258689,0.429960826,0.690879021
"	Zmiz1",1362.926879,0.181417989,0.229981936,0.788835818,0.430207972,0.691191699
"	9330020H09Rik",4.808346317,-0.574847934,0.729010375,-0.788531897,0.430385649,0.691253575
"	Dbr1",357.112949,0.259365399,0.328880986,0.788629961,0.430328314,0.691253575
"	Gstt1",109.4372016,0.270516922,0.343134407,0.788370144,0.430480229,0.691253575
"	Trdv1",175.680459,-0.546764605,0.693581643,-0.788320467,0.430509279,0.691253575
"	Usp54",33.21404667,0.376163606,0.477129478,0.788388945,0.430469235,0.691253575
"	Zdhhc16",64.90593417,-0.518486841,0.65796724,-0.788013155,0.430689011,0.691457749
"	Hpcal1",845.8153737,0.266943783,0.338835233,0.787827702,0.430797495,0.691547498
"	Gpt2",7.232718547,0.576173416,0.73151027,0.787649114,0.430901978,0.691630805
"	Cd46",37.14879562,0.361777259,0.459576895,0.787196361,0.431166927,0.69197162
"	0610009O20Rik",51.93368049,0.369916909,0.470199846,0.786722736,0.431444192,0.692106025
"	Alkbh8",364.0241232,0.1654154,0.210293824,0.786591809,0.431520856,0.692106025
"	Arap1",156.8731005,0.201875801,0.256538947,0.786920672,0.431328306,0.692106025
"	Coprs",65.09177802,0.339062574,0.43109584,0.786513212,0.431566882,0.692106025
"	Gm11423",184.6788179,-0.231263469,0.294064872,-0.78643691,0.431611567,0.692106025
"	Pask",107.3110183,0.422338303,0.536828538,0.786728486,0.431440825,0.692106025
"	Tuft1",45.03608096,0.310226759,0.394477661,0.78642415,0.43161904,0.692106025
"	Anapc4",974.32613,0.152444058,0.193949819,0.78599742,0.431868999,0.692422415
"	Rad51",836.4243094,0.309157281,0.393453009,0.785754013,0.432011613,0.692566642
"	A430035B10Rik",5.816674756,-0.577037447,0.734877198,-0.785216154,0.432326846,0.69282384
"	Arhgap19",325.0541425,0.29020116,0.369562186,0.785256638,0.432303114,0.69282384
"	Sav1",284.2834997,0.286165575,0.364444345,0.785210631,0.432330083,0.69282384
"	Utf1",10.26504054,-0.550557061,0.701401725,-0.784938276,0.432489759,0.692995286
"	Gm38227",6.990107475,0.550398796,0.70142095,0.784691128,0.432634686,0.693143061
"	Tmem221",63.36001429,-0.287530434,0.366475515,-0.784582931,0.432698141,0.693160286
"	Ide",1766.128846,-0.253665262,0.323382535,-0.784412374,0.43279818,0.693236106
"	Snora57",29.34599017,0.377335653,0.481242049,0.784087038,0.432989041,0.693457363
"	Endog",110.3283122,-0.411938756,0.52580454,-0.783444654,0.433366042,0.693976646
"	Epn2",8.875454535,0.572301103,0.731048878,0.7828493,0.433715613,0.694282831
"	Fan1",12.14973625,0.482167862,0.615892082,0.78287719,0.433699233,0.694282831
"	Tmem170b",184.619795,-0.186918707,0.238726046,-0.78298414,0.433636426,0.694282831
"	Abca2",188.1114391,0.228923236,0.292493337,0.782661369,0.433825993,0.694321138
"	Usp10",222.1295939,0.172654117,0.220607928,0.782628795,0.433845127,0.694321138
"	Enkd1",27.79508609,-0.382100156,0.48846326,-0.782249531,0.434067941,0.694513846
"	Zfp715",692.4227331,-0.157730869,0.201638947,-0.782244062,0.434071154,0.694513846
"	Slit1",5.578335929,0.580282591,0.74240253,0.781627982,0.434433237,0.695008629
"	Sult4a1",4.637851993,-0.587862101,0.7523114,-0.78140794,0.434562603,0.695117573
"	Trim24",278.9103983,0.199571851,0.255425042,0.781332363,0.434607041,0.695117573
"	Ifi205",4.945479852,0.587390525,0.752242924,0.780852178,0.434889442,0.695484671
"	Gm8369",2684.468431,0.179832364,0.230380089,0.78058987,0.435043751,0.695601317
"	Mylip",619.8196146,0.287620438,0.368485085,0.780548385,0.435068159,0.695601317
"	Bag4",255.9331344,0.212140452,0.271849254,0.780360617,0.435178643,0.695693388
"	Relt",82.94097347,0.221683624,0.284225332,0.779957304,0.435416007,0.695982949
"	Ube2q2",556.4865836,-0.183824399,0.235710673,-0.77987304,0.435465609,0.695982949
"	Gramd1c",55.71032122,-0.328659524,0.421718801,-0.779333346,0.435783377,0.696368731
"	Pdcd6ip",1678.237266,0.202935183,0.260412609,0.779283246,0.435812882,0.696368731
"	Apaf1",931.4718638,0.146807625,0.188524891,0.778717462,0.436146167,0.696816617
"	Acacb",9.014411648,0.558649847,0.718034622,0.778026337,0.436553487,0.696874798
"	Fbxo11",1138.262359,-0.167626267,0.215397792,-0.7782172,0.436440978,0.696874798
"	Gm8013",5.189542224,-0.574309772,0.738051874,-0.778142827,0.436484818,0.696874798
"	Ncoa5",184.1915885,0.241567817,0.310304983,0.778485136,0.436283066,0.696874798
"	Pifo",7.197668265,0.550466302,0.707179214,0.778397174,0.436334904,0.696874798
"	Pim2",420.5549807,0.177583884,0.228235963,0.778071439,0.436526899,0.696874798
"	Spg7",296.2224129,0.165383896,0.212487952,0.778321286,0.43637963,0.696874798
"	Mtmr3",391.7500303,0.19699205,0.253329777,0.777611114,0.436798307,0.697180987
"	Phb",493.0545242,-0.25370903,0.326378386,-0.777346296,0.436954488,0.697344266
"	Plod3",23.89648844,0.458139085,0.589527152,0.777129745,0.437082226,0.697344266
"	Tnfrsf8",14.42585017,0.482186526,0.620512307,0.777078102,0.437112693,0.697344266
"	Zfp84",166.966059,-0.186118496,0.239493303,-0.777134449,0.437079451,0.697344266
"	Gm42649",55.858686,-0.488245133,0.628443454,-0.776911797,0.437210811,0.697398711
"	Mgme1",156.5136428,-0.248684564,0.320160098,-0.776750649,0.437305898,0.697398711
"	Polr3c",589.6393857,-0.159601368,0.205449808,-0.776838733,0.437253921,0.697398711
"	Mak16",1032.828054,-0.140040537,0.180332077,-0.776570314,0.437412322,0.697483857
"	Gm26590",13.64689079,0.499896391,0.643875506,0.776386718,0.437520684,0.69748752
"	Mcoln3",67.15736618,-0.293608508,0.378162793,-0.77640771,0.437508293,0.69748752
"	Ube2v1",7.404141508,0.52909442,0.68162837,0.776221242,0.437618366,0.697558689
"	Efr3a",3171.173754,0.130715199,0.168483241,0.775835019,0.437846404,0.697601825
"	Gm9844",199.138463,0.346395375,0.44638559,0.776000352,0.437748778,0.697601825
"	Pou5f2",7.203325931,0.505511333,0.651657547,0.775731571,0.437907495,0.697601825
"	Tenm3",4.220841917,0.580008332,0.747697179,0.775726255,0.437910635,0.697601825
"	Zmynd8",304.547795,0.196923673,0.25382581,0.775822101,0.437854033,0.697601825
"	Rsph3a",18.78711956,-0.382408863,0.493098029,-0.775523,0.43803068,0.697629106
"	Wdr74",229.2380797,-0.168081536,0.21673464,-0.775517638,0.438033847,0.697629106
"	Pdss2",51.05214587,0.323333852,0.417012698,0.77535733,0.438128541,0.697695432
"	Gatc",220.2858886,-0.227950057,0.294131302,-0.774994214,0.438343078,0.697783608
"	Styk1",9.16580236,-0.576066438,0.743232239,-0.775082683,0.438290803,0.697783608
"	Zfp263",359.679421,-0.165799807,0.213893191,-0.775152339,0.438249648,0.697783608
"	Gm6594",58.00914945,0.372813689,0.481335905,0.774539537,0.438611797,0.698126874
"	Fbxl12",131.4130794,0.223896963,0.289168506,0.774278519,0.438766104,0.698287972
"	Dnajc7",495.395628,0.196386553,0.253726997,0.774007323,0.438926461,0.698458658
"	Vcan",5.983017016,0.580073745,0.749700571,0.773740568,0.439084225,0.698625178
"	Polrmt",74.48623067,0.313827756,0.405763584,0.773425139,0.439270817,0.698837521
"	Zfp821",20.97492649,0.404728532,0.52338783,0.773286097,0.439353082,0.698883858
"	Aste1",134.0732924,0.209667003,0.271261996,0.772931727,0.439562787,0.699132879
"	Cntnap5a",4.842876544,0.580755188,0.751582155,0.772710187,0.439693917,0.699218417
"	Zfp41",34.38316473,0.401996632,0.520275401,0.772661232,0.439722896,0.699218417
"	Gm10209",17.86421795,0.425309747,0.550518502,0.772562131,0.439781563,0.699225342
"	Gm13842",84.54692388,0.394787581,0.511128321,0.772384476,0.439886745,0.699225342
"	Trp53bp2",166.9535465,0.25246616,0.326844533,0.772435011,0.439856825,0.699225342
"	Helq",109.6562649,0.268185401,0.347369763,0.772045901,0.440087242,0.699459505
"	Parl",1500.068716,-0.161404499,0.209089641,-0.77193924,0.440150415,0.699475381
"	Gm9938",4.264559805,0.576138735,0.746587404,0.771696297,0.440294324,0.699619543
"	Dtx3l",29.20610024,-0.343335963,0.445085278,-0.771393663,0.44047363,0.699794484
"	Tmem39b",119.4016125,-0.374436529,0.485442165,-0.771330873,0.440510837,0.699794484
"	D830044I16Rik",15.49785586,-0.502277689,0.651565604,-0.770878153,0.440779158,0.69987795
"	Gsn",86.81710296,0.328585695,0.426188176,0.770987357,0.440714425,0.69987795
"	Mamdc4",11.42580883,0.517970187,0.671905618,0.770897241,0.440767842,0.69987795
"	March6",1129.159626,0.110797258,0.143744447,0.770793314,0.440829451,0.69987795
"	Nolc1",401.7894757,0.249394201,0.323511411,0.770897694,0.440767574,0.69987795
"	Abcg3",187.1632711,0.216415785,0.281006224,0.770145876,0.441213366,0.700105289
"	Ank3",21.35995338,0.440647742,0.572507048,0.769680903,0.441489201,0.700105289
"	Cfap20",1309.525472,-0.220221687,0.285878734,-0.770332526,0.441102667,0.700105289
"	Gm26532",13.3421113,0.42373563,0.550617342,0.769564628,0.441558194,0.700105289
"	Ints3",106.474434,0.262626964,0.341240563,0.76962411,0.441522899,0.700105289
"	Mpg",148.4165746,0.222510959,0.288951529,0.770063269,0.441262363,0.700105289
"	Nfkbil1",7.887039937,0.499077461,0.648348077,0.769767781,0.441437655,0.700105289
"	Psmc2",3694.174031,-0.215929358,0.280327898,-0.770274236,0.441137236,0.700105289
"	Syce1",12.48508324,-0.528926214,0.687249965,-0.769627123,0.441521111,0.700105289
"	Tmx3",2769.341073,-0.130679948,0.169689817,-0.770110726,0.441234214,0.700105289
"	Trpc1",14.60379851,-0.503619032,0.654093021,-0.769950168,0.441329453,0.700105289
"	Slc35c1",359.0565143,0.199014733,0.258778321,0.76905489,0.441860726,0.700500515
"	Hars",880.7163821,0.177790712,0.231216324,0.768936676,0.441930903,0.700527328
"	Alx4",4.0100505,-0.566996401,0.737592175,-0.768712604,0.442063941,0.700653766
"	Ndst2",92.5357344,0.224543031,0.292202143,0.768451008,0.442219286,0.700815526
"	Eef1d",1663.241938,0.137957634,0.179604023,0.768121066,0.442415263,0.701041631
"	Mrps27",153.3733052,0.223871925,0.291527343,0.767927712,0.442530132,0.701139176
"	Pax6",8.480872342,0.533095292,0.694282585,0.767836186,0.442584513,0.701140872
"	Fibp",641.1194449,-0.270384981,0.352226652,-0.767644866,0.4426982,0.701152062
"	Thoc7",2723.811359,-0.101283836,0.131931672,-0.767699175,0.442665927,0.701152062
"	Ivns1abp",2261.157902,0.164184569,0.214073562,0.766953976,0.44310888,0.701549054
"	Klhl18",46.23137974,0.301624293,0.393246037,0.767011652,0.443074588,0.701549054
"	Traj25",7.49371229,0.553207573,0.721254765,0.767007165,0.443077256,0.701549054
"	Lsm14a",2655.242716,0.151366715,0.197416084,0.766739527,0.443236397,0.701666478
"	Abca5",4.395991397,0.575682116,0.751133098,0.766418251,0.443427476,0.701715578
"	Galnt4",115.2788128,-0.260663087,0.340081266,-0.766472938,0.443394948,0.701715578
"	Phf2os1",19.40342996,-0.46755357,0.609975314,-0.766512281,0.443371547,0.701715578
"	Dtnb",87.67145743,0.290844857,0.37965834,0.766069982,0.443634663,0.701958986
"	BC022687",6.403668043,-0.542400854,0.708784298,-0.765255178,0.444119609,0.702503662
"	Gtf2h4",103.3394065,-0.249060827,0.325457559,-0.765263612,0.444114587,0.702503662
"	Pmm2",825.5778644,-0.244762465,0.319857957,-0.765222375,0.444139138,0.702503662
"	D17H6S53E",77.95756586,0.296253691,0.387377286,0.764767841,0.444409801,0.702678252
"	Odf3b",4.018556774,-0.573192639,0.74946846,-0.76479888,0.444391315,0.702678252
"	Sdf2l1",1004.873694,-0.224383922,0.293399439,-0.76477284,0.444406824,0.702678252
"	Tfg",2285.016441,-0.205052982,0.268203586,-0.764542284,0.444544148,0.702806183
"	Gm44199",44.58538162,0.411243157,0.538147329,0.764183218,0.444758066,0.703059865
"	Hist2h4",13.14575144,0.518028191,0.678138165,0.76389771,0.444928202,0.703244287
"	Fam71e1",12.25979864,0.504549018,0.660681646,0.763679482,0.445058271,0.703365342
"	Dohh",106.1942433,0.288552203,0.378251086,0.762858887,0.445547557,0.703969423
"	Trim11",234.2772784,0.171238798,0.224459247,0.762894824,0.445526123,0.703969423
"	Dnaaf2",557.7184435,-0.148640113,0.194973931,-0.762358906,0.445845826,0.704356072
"	Os9",405.3589367,0.145620997,0.19109981,0.762015395,0.446050816,0.704426073
"	Pex16",347.8241891,-0.229959895,0.30177836,-0.762015856,0.446050541,0.704426073
"	Rab6a",1257.104475,-0.163119968,0.21404665,-0.762076716,0.446014219,0.704426073
"	Cytip",6660.77199,0.113045285,0.148486769,0.761315539,0.446468621,0.704952087
"	Lrrc61",47.04950285,0.376927045,0.495124111,0.761277905,0.446491095,0.704952087
"	Dock1",4.309172452,0.567698812,0.746021724,0.760968205,0.446676059,0.705125534
"	Manba",211.1112821,0.189467674,0.248999974,0.760914432,0.446708178,0.705125534
"	2310040G24Rik",8.042027083,0.554530659,0.730081006,0.759546755,0.447525557,0.705723231
"	Atg10",597.9243646,-0.171687304,0.225998523,-0.759683301,0.447443913,0.705723231
"	Cyp4f17",13.0415173,-0.429751634,0.565325677,-0.760184176,0.447144502,0.705723231
"	Dnah17",8.857961749,-0.570839062,0.751803028,-0.75929338,0.447677077,0.705723231
"	E2f7",155.8035583,0.374307835,0.492800126,0.759553043,0.447521796,0.705723231
"	Gm37863",6.07472675,0.554505809,0.730234483,0.759353087,0.447641369,0.705723231
"	Gnas",15.94728967,0.438510833,0.576954911,0.760043505,0.44722858,0.705723231
"	Rad23a",163.0581171,-0.417321481,0.54931094,-0.759718131,0.447423088,0.705723231
"	Rbm15",513.1586815,0.225915345,0.297465464,0.759467473,0.447572964,0.705723231
"	Taf2",655.7154261,0.224966683,0.296067074,0.759850393,0.447344017,0.705723231
"	Tspan31",1522.477117,-0.54888411,0.722742728,-0.75944605,0.447585775,0.705723231
"	1700084C06Rik",8.086148613,-0.506578019,0.668139269,-0.758192255,0.448335897,0.706001082
"	2210406O10Rik",5.090034485,-0.557919963,0.736204707,-0.757832649,0.448551174,0.706001082
"	A130051J06Rik",32.93374158,0.38267127,0.504638561,0.758307628,0.448266842,0.706001082
"	B3gnt9",11.3019494,0.565940984,0.746601238,0.758023098,0.448437155,0.706001082
"	Bax",547.3111718,-0.258452145,0.340728749,-0.758527555,0.448135224,0.706001082
"	Ggcx",55.72155577,0.272687687,0.359610485,0.758286253,0.448279635,0.706001082
"	Gm17586",20.85369323,0.47042992,0.620522339,0.758119233,0.448379607,0.706001082
"	Gm37124",5.56704596,0.56814767,0.749418722,0.758117797,0.448380466,0.706001082
"	Gpn2",279.7340475,-0.223487968,0.294687254,-0.758390345,0.448217336,0.706001082
"	Prkca",676.4620108,0.155117282,0.2046703,0.757888578,0.448517688,0.706001082
"	Pter",45.14485619,-0.49168422,0.648705812,-0.757946377,0.448483085,0.706001082
"	Sesn1",284.8690472,-0.174626583,0.230240219,-0.758453863,0.448179323,0.706001082
"	Snord118",47.04489038,0.427142756,0.562957606,0.758747641,0.448003532,0.706001082
"	Guca1b",4.012050971,0.566563964,0.747852376,0.757587972,0.448697683,0.706008932
"	Platr27",21.11153372,-0.422315806,0.557453337,-0.757580551,0.448702127,0.706008932
"	Suv420h2",49.71712663,0.324642509,0.428539642,0.757555374,0.448717204,0.706008932
"	Itgal",9134.86551,-0.097496598,0.128716564,-0.757451832,0.448779213,0.706022035
"	Pgk1-rs7",9.121591869,0.552423563,0.729880329,0.756868683,0.449128539,0.706402601
"	Ryr2",5.728940442,0.568990569,0.751738307,0.756899794,0.449109899,0.706402601
"	Ccdc50",2124.226165,0.112685374,0.148967974,0.756440267,0.449385273,0.706569632
